PreSens Measurement Studio 2,1.1.2.0,,,,,,,,,,,,,,,,
Date,Time,Id,Delta T [min],Device,Channel,Sensor,Calibration,User,Value,Oxygen Unit,Temp,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
12/19/20,14:34:52,9310891,126.557,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.057,µmol/L,11.281,°C,1029,hPa,Humid,35,0
12/19/20,14:34:54,9310896,126.573,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.969,µmol/L,11.29,°C,1028,hPa,Humid,35,0
12/19/20,14:34:55,9310907,126.59,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.049,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:34:56,9310916,126.607,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.785,µmol/L,11.303,°C,1029,hPa,Humid,35,0
12/19/20,14:34:57,9310925,126.623,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.073,µmol/L,11.3,°C,1028,hPa,Humid,35,0
12/19/20,14:34:58,9310932,126.64,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.992,µmol/L,11.287,°C,1028,hPa,Humid,35,0
12/19/20,14:34:59,9310941,126.657,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.992,µmol/L,11.3,°C,1028,hPa,Humid,35,0
12/19/20,14:35:00,9310943,126.673,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.907,µmol/L,11.295,°C,1028,hPa,Humid,35,0
12/19/20,14:35:01,9310953,126.69,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.897,µmol/L,11.307,°C,1028,hPa,Humid,35,0
12/19/20,14:35:02,9310965,126.707,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.03,µmol/L,11.292,°C,1028,hPa,Humid,35,0
12/19/20,14:35:03,9310967,126.724,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.892,µmol/L,11.294,°C,1028,hPa,Humid,35,0
12/19/20,14:35:04,9310974,126.74,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.86,µmol/L,11.293,°C,1028,hPa,Humid,35,0
12/19/20,14:35:05,9310988,126.757,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.059,µmol/L,11.291,°C,1028,hPa,Humid,35,0
12/19/20,14:35:06,9310992,126.774,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.926,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:35:07,9311004,126.791,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.1,µmol/L,11.286,°C,1028,hPa,Humid,35,0
12/19/20,14:35:08,9311007,126.807,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.102,µmol/L,11.275,°C,1028,hPa,Humid,35,0
12/19/20,14:35:09,9311017,126.823,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.127,µmol/L,11.293,°C,1028,hPa,Humid,35,0
12/19/20,14:35:10,9311022,126.84,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.108,µmol/L,11.285,°C,1028,hPa,Humid,35,0
12/19/20,14:35:11,9311031,126.857,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.029,µmol/L,11.292,°C,1028,hPa,Humid,35,0
12/19/20,14:35:12,9311042,126.874,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.101,µmol/L,11.286,°C,1029,hPa,Humid,35,0
12/19/20,14:35:13,9311047,126.891,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.96,µmol/L,11.293,°C,1028,hPa,Humid,35,0
12/19/20,14:35:14,9311061,126.907,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.038,µmol/L,11.286,°C,1028,hPa,Humid,35,0
12/19/20,14:35:15,9311065,126.924,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.829,µmol/L,11.305,°C,1028,hPa,Humid,35,0
12/19/20,14:35:16,9311072,126.94,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.076,µmol/L,11.289,°C,1028,hPa,Humid,35,0
12/19/20,14:35:17,9311079,126.957,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.907,µmol/L,11.292,°C,1028,hPa,Humid,35,0
12/19/20,14:35:18,9311090,126.973,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.89,µmol/L,11.295,°C,1028,hPa,Humid,35,0
12/19/20,14:35:19,9311098,126.99,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.992,µmol/L,11.289,°C,1028,hPa,Humid,35,0
12/19/20,14:35:20,9311105,127.007,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.852,µmol/L,11.302,°C,1028,hPa,Humid,35,0
12/19/20,14:35:21,9311112,127.023,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.052,µmol/L,11.295,°C,1028,hPa,Humid,35,0
12/19/20,14:35:22,9311118,127.04,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.066,µmol/L,11.288,°C,1028,hPa,Humid,35,0
12/19/20,14:35:23,9311132,127.057,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.91,µmol/L,11.297,°C,1028,hPa,Humid,35,0
12/19/20,14:35:24,9311137,127.074,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.795,µmol/L,11.312,°C,1028,hPa,Humid,35,0
12/19/20,14:35:25,9311144,127.091,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.79,µmol/L,11.315,°C,1028,hPa,Humid,35,0
12/19/20,14:35:26,9311150,127.107,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.855,µmol/L,11.31,°C,1028,hPa,Humid,35,0
12/19/20,14:35:27,9311158,127.123,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.9,µmol/L,11.299,°C,1029,hPa,Humid,35,0
12/19/20,14:35:28,9311167,127.14,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.135,µmol/L,11.289,°C,1028,hPa,Humid,35,0
12/19/20,14:35:29,9311176,127.157,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.061,µmol/L,11.296,°C,1028,hPa,Humid,35,0
12/19/20,14:35:30,9311186,127.174,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.865,µmol/L,11.295,°C,1028,hPa,Humid,35,0
12/19/20,14:35:31,9311191,127.19,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.874,µmol/L,11.299,°C,1028,hPa,Humid,35,0
12/19/20,14:35:32,9311200,127.207,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.948,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:35:33,9311206,127.224,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.121,µmol/L,11.299,°C,1028,hPa,Humid,35,0
12/19/20,14:35:34,9311220,127.24,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.949,µmol/L,11.311,°C,1028,hPa,Humid,35,0
12/19/20,14:35:35,9311226,127.257,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.937,µmol/L,11.302,°C,1028,hPa,Humid,35,0
12/19/20,14:35:36,9311230,127.273,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.86,µmol/L,11.304,°C,1028,hPa,Humid,35,0
12/19/20,14:35:37,9311239,127.29,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.123,µmol/L,11.291,°C,1028,hPa,Humid,35,0
12/19/20,14:35:38,9311247,127.307,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.915,µmol/L,11.31,°C,1028,hPa,Humid,35,0
12/19/20,14:35:39,9311258,127.324,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.923,µmol/L,11.301,°C,1028,hPa,Humid,35,0
12/19/20,14:35:40,9311263,127.34,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.87,µmol/L,11.302,°C,1028,hPa,Humid,35,0
12/19/20,14:35:41,9311270,127.357,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.865,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:35:42,9311282,127.374,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.942,µmol/L,11.304,°C,1028,hPa,Humid,35,0
12/19/20,14:35:43,9311292,127.391,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.843,µmol/L,11.314,°C,1028,hPa,Humid,35,0
12/19/20,14:35:44,9311295,127.407,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.859,µmol/L,11.312,°C,1028,hPa,Humid,35,0
12/19/20,14:35:45,9311302,127.424,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.871,µmol/L,11.302,°C,1028,hPa,Humid,35,0
12/19/20,14:35:46,9311312,127.44,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.98,µmol/L,11.291,°C,1028,hPa,Humid,35,0
12/19/20,14:35:47,9311322,127.457,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.026,µmol/L,11.287,°C,1028,hPa,Humid,35,0
12/19/20,14:35:48,9311331,127.474,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.01,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:35:49,9311340,127.491,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.985,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:35:50,9311344,127.507,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.074,µmol/L,11.297,°C,1029,hPa,Humid,35,0
12/19/20,14:35:51,9311352,127.523,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.032,µmol/L,11.287,°C,1028,hPa,Humid,35,0
12/19/20,14:35:52,9311365,127.54,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.13,µmol/L,11.287,°C,1028,hPa,Humid,35,0
12/19/20,14:35:53,9311368,127.557,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.043,µmol/L,11.288,°C,1028,hPa,Humid,35,0
12/19/20,14:35:54,9311379,127.573,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.751,µmol/L,11.326,°C,1028,hPa,Humid,35,0
12/19/20,14:35:55,9311382,127.59,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.877,µmol/L,11.315,°C,1028,hPa,Humid,35,0
12/19/20,14:35:56,9311396,127.607,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.803,µmol/L,11.314,°C,1029,hPa,Humid,35,0
12/19/20,14:35:57,9311405,127.624,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.813,µmol/L,11.312,°C,1028,hPa,Humid,35,0
12/19/20,14:35:58,9311409,127.64,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.825,µmol/L,11.306,°C,1028,hPa,Humid,35,0
12/19/20,14:35:59,9311419,127.657,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.959,µmol/L,11.307,°C,1028,hPa,Humid,35,0
12/19/20,14:36:00,9311429,127.674,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.744,µmol/L,11.308,°C,1028,hPa,Humid,35,0
12/19/20,14:36:01,9311435,127.691,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.022,µmol/L,11.296,°C,1028,hPa,Humid,35,0
12/19/20,14:36:02,9311441,127.707,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.912,µmol/L,11.297,°C,1028,hPa,Humid,35,0
12/19/20,14:36:03,9311450,127.724,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.928,µmol/L,11.3,°C,1028,hPa,Humid,35,0
12/19/20,14:36:04,9311458,127.74,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.881,µmol/L,11.301,°C,1028,hPa,Humid,35,0
12/19/20,14:36:05,9311467,127.757,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.911,µmol/L,11.3,°C,1028,hPa,Humid,35,0
12/19/20,14:36:06,9311471,127.773,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.946,µmol/L,11.298,°C,1028,hPa,Humid,35,0
12/19/20,14:36:07,9311482,127.79,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.902,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:36:08,9311489,127.807,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.973,µmol/L,11.297,°C,1028,hPa,Humid,35,0
12/19/20,14:36:09,9311498,127.824,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.048,µmol/L,11.292,°C,1028,hPa,Humid,35,0
12/19/20,14:36:10,9311504,127.84,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.949,µmol/L,11.297,°C,1028,hPa,Humid,35,0
12/19/20,14:36:11,9311512,127.857,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.058,µmol/L,11.286,°C,1028,hPa,Humid,35,0
12/19/20,14:36:12,9311521,127.874,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.748,µmol/L,11.318,°C,1028,hPa,Humid,35,0
12/19/20,14:36:13,9311531,127.891,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.913,µmol/L,11.299,°C,1028,hPa,Humid,35,0
12/19/20,14:36:14,9311534,127.907,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.047,µmol/L,11.301,°C,1028,hPa,Humid,35,0
12/19/20,14:36:15,9311544,127.924,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.747,µmol/L,11.305,°C,1028,hPa,Humid,35,0
12/19/20,14:36:16,9311554,127.94,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.854,µmol/L,11.302,°C,1028,hPa,Humid,35,0
12/19/20,14:36:17,9311560,127.957,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.941,µmol/L,11.301,°C,1028,hPa,Humid,35,0
12/19/20,14:36:18,9311566,127.973,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.021,µmol/L,11.299,°C,1028,hPa,Humid,35,0
12/19/20,14:36:19,9311576,127.99,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.934,µmol/L,11.297,°C,1028,hPa,Humid,35,0
12/19/20,14:36:20,9311583,128.007,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.924,µmol/L,11.306,°C,1028,hPa,Humid,35,0
12/19/20,14:36:21,9311593,128.024,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.999,µmol/L,11.304,°C,1028,hPa,Humid,35,0
12/19/20,14:36:22,9311598,128.04,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.771,µmol/L,11.315,°C,1028,hPa,Humid,35,0
12/19/20,14:36:23,9311606,128.057,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.807,µmol/L,11.311,°C,1028,hPa,Humid,35,0
12/19/20,14:36:24,9311621,128.074,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.891,µmol/L,11.31,°C,1028,hPa,Humid,35,0
12/19/20,14:36:25,9311622,128.09,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.699,µmol/L,11.309,°C,1028,hPa,Humid,35,0
12/19/20,14:36:26,9311633,128.107,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.764,µmol/L,11.308,°C,1028,hPa,Humid,35,0
12/19/20,14:36:27,9311640,128.124,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.026,µmol/L,11.298,°C,1028,hPa,Humid,35,0
12/19/20,14:36:28,9311653,128.141,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.811,µmol/L,11.305,°C,1028,hPa,Humid,35,0
12/19/20,14:36:29,9311654,128.157,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.884,µmol/L,11.285,°C,1028,hPa,Humid,35,0
12/19/20,14:36:30,9311664,128.174,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.946,µmol/L,11.282,°C,1028,hPa,Humid,35,0
12/19/20,14:36:31,9311671,128.19,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.753,µmol/L,11.32,°C,1028,hPa,Humid,35,0
12/19/20,14:36:32,9311681,128.207,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.721,µmol/L,11.327,°C,1028,hPa,Humid,35,0
12/19/20,14:36:33,9311686,128.223,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.706,µmol/L,11.316,°C,1028,hPa,Humid,35,0
12/19/20,14:36:34,9311696,128.24,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.804,µmol/L,11.311,°C,1028,hPa,Humid,35,0
12/19/20,14:36:35,9311702,128.257,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.948,µmol/L,11.305,°C,1028,hPa,Humid,35,0
12/19/20,14:36:36,9311714,128.274,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.822,µmol/L,11.317,°C,1028,hPa,Humid,35,0
12/19/20,14:36:37,9311720,128.29,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.706,µmol/L,11.324,°C,1028,hPa,Humid,35,0
12/19/20,14:36:38,9311727,128.307,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.713,µmol/L,11.32,°C,1029,hPa,Humid,35,0
12/19/20,14:36:39,9311735,128.324,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.97,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:36:40,9311749,128.341,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.763,µmol/L,11.308,°C,1028,hPa,Humid,35,0
12/19/20,14:36:41,9311757,128.357,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.849,µmol/L,11.308,°C,1028,hPa,Humid,35,0
12/19/20,14:36:42,9311763,128.373,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.977,µmol/L,11.307,°C,1028,hPa,Humid,35,0
12/19/20,14:36:43,9311770,128.39,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.881,µmol/L,11.306,°C,1028,hPa,Humid,35,0
12/19/20,14:36:44,9311778,128.407,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.894,µmol/L,11.294,°C,1028,hPa,Humid,35,0
12/19/20,14:36:45,9311786,128.424,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.99,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:36:46,9311792,128.44,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.018,µmol/L,11.302,°C,1028,hPa,Humid,35,0
12/19/20,14:36:47,9311801,128.457,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.908,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:36:48,9311809,128.474,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.979,µmol/L,11.301,°C,1028,hPa,Humid,35,0
12/19/20,14:36:49,9311815,128.49,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.964,µmol/L,11.303,°C,1028,hPa,Humid,35,0
12/19/20,14:36:50,9311823,128.507,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.919,µmol/L,11.304,°C,1028,hPa,Humid,35,0
12/19/20,14:36:51,9311830,128.524,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.811,µmol/L,11.318,°C,1028,hPa,Humid,35,0
12/19/20,14:36:52,9311843,128.541,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.667,µmol/L,11.318,°C,1028,hPa,Humid,35,0
12/19/20,14:36:53,9311850,128.557,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.789,µmol/L,11.316,°C,1028,hPa,Humid,35,0
12/19/20,14:36:54,9311856,128.574,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.768,µmol/L,11.31,°C,1028,hPa,Humid,35,0
12/19/20,14:36:55,9311867,128.59,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.965,µmol/L,11.301,°C,1028,hPa,Humid,35,0
12/19/20,14:36:56,9311875,128.607,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.918,µmol/L,11.304,°C,1028,hPa,Humid,35,0
12/19/20,14:36:57,9311878,128.623,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.749,µmol/L,11.31,°C,1028,hPa,Humid,35,0
12/19/20,14:36:58,9311890,128.64,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.883,µmol/L,11.311,°C,1028,hPa,Humid,35,0
12/19/20,14:36:59,9311899,128.657,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.905,µmol/L,11.306,°C,1028,hPa,Humid,35,0
12/19/20,14:37:00,9311903,128.673,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.571,µmol/L,11.315,°C,1028,hPa,Humid,35,0
12/19/20,14:37:01,9311915,128.69,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.857,µmol/L,11.315,°C,1028,hPa,Humid,35,0
12/19/20,14:37:02,9311922,128.707,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.7,µmol/L,11.314,°C,1028,hPa,Humid,35,0
12/19/20,14:37:03,9311930,128.724,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.819,µmol/L,11.301,°C,1028,hPa,Humid,35,0
12/19/20,14:37:04,9311936,128.74,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.862,µmol/L,11.298,°C,1028,hPa,Humid,35,0
12/19/20,14:37:05,9311946,128.757,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,244.005,µmol/L,11.295,°C,1028,hPa,Humid,35,0
12/19/20,14:37:06,9311950,128.774,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.89,µmol/L,11.295,°C,1028,hPa,Humid,35,0
12/19/20,14:37:07,9311959,128.791,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.844,µmol/L,11.306,°C,1028,hPa,Humid,35,0
12/19/20,14:37:08,9311967,128.807,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,243.967,µmol/L,11.295,°C,1028,hPa,Humid,35,0
