"Plot Title: 20444034"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444034, SEN S/N: 20444034, LBL: Celcius)","Coupler Detached (LGR S/N: 20444034)","Coupler Attached (LGR S/N: 20444034)","Host Connected (LGR S/N: 20444034)","Stopped (LGR S/N: 20444034)","End Of File (LGR S/N: 20444034)"
3443,01/14/21 10:10:00 AM,8.020,,,,,
3444,01/14/21 10:20:00 AM,8.020,,,,,
3445,01/14/21 10:30:00 AM,7.995,,,,,
3446,01/14/21 10:40:00 AM,7.995,,,,,
3447,01/14/21 10:50:00 AM,7.995,,,,,
3448,01/14/21 11:00:00 AM,7.970,,,,,
3449,01/14/21 11:10:00 AM,7.970,,,,,
3450,01/14/21 11:20:00 AM,7.945,,,,,
3451,01/14/21 11:30:00 AM,7.945,,,,,
3452,01/14/21 11:40:00 AM,7.920,,,,,
3453,01/14/21 11:50:00 AM,7.920,,,,,
3454,01/14/21 12:00:00 PM,7.895,,,,,
3455,01/14/21 12:10:00 PM,7.895,,,,,
3456,01/14/21 12:20:00 PM,7.895,,,,,
3457,01/14/21 12:30:00 PM,7.920,,,,,
3458,01/14/21 12:40:00 PM,7.945,,,,,
3459,01/14/21 12:50:00 PM,7.945,,,,,
3460,01/14/21 01:00:00 PM,7.945,,,,,
3461,01/14/21 01:10:00 PM,7.970,,,,,
3462,01/14/21 01:20:00 PM,7.970,,,,,
3463,01/14/21 01:30:00 PM,7.995,,,,,
3464,01/14/21 01:40:00 PM,7.995,,,,,
3465,01/14/21 01:50:00 PM,7.995,,,,,
3466,01/14/21 02:00:00 PM,7.995,,,,,
3467,01/14/21 02:10:00 PM,7.995,,,,,
3468,01/14/21 02:20:00 PM,7.995,,,,,
3469,01/14/21 02:30:00 PM,7.995,,,,,
3470,01/14/21 02:40:00 PM,7.995,,,,,
3471,01/14/21 02:50:00 PM,7.995,,,,,
3472,01/14/21 03:00:00 PM,7.995,,,,,
3473,01/14/21 03:10:00 PM,7.995,,,,,
3474,01/14/21 03:20:00 PM,8.020,,,,,
3475,01/14/21 03:30:00 PM,8.045,,,,,
3476,01/14/21 03:40:00 PM,8.045,,,,,
3477,01/14/21 03:50:00 PM,8.070,,,,,
3478,01/14/21 04:00:00 PM,8.095,,,,,
3479,01/14/21 04:10:00 PM,8.120,,,,,
3480,01/14/21 04:20:00 PM,8.120,,,,,
3481,01/14/21 04:30:00 PM,8.145,,,,,
3482,01/14/21 04:40:00 PM,8.145,,,,,
3483,01/14/21 04:50:00 PM,8.145,,,,,
3484,01/14/21 05:00:00 PM,8.170,,,,,
3485,01/14/21 05:10:00 PM,8.170,,,,,
3486,01/14/21 05:20:00 PM,8.195,,,,,
3487,01/14/21 05:30:00 PM,8.195,,,,,
3488,01/14/21 05:40:00 PM,8.220,,,,,
3489,01/14/21 05:50:00 PM,8.245,,,,,
3490,01/14/21 06:00:00 PM,8.245,,,,,
3491,01/14/21 06:10:00 PM,8.270,,,,,
3492,01/14/21 06:20:00 PM,8.270,,,,,
3493,01/14/21 06:30:00 PM,8.295,,,,,
3494,01/14/21 06:40:00 PM,8.295,,,,,
3495,01/14/21 06:50:00 PM,8.270,,,,,
3496,01/14/21 07:00:00 PM,8.270,,,,,
3497,01/14/21 07:10:00 PM,8.245,,,,,
3498,01/14/21 07:20:00 PM,8.220,,,,,
3499,01/14/21 07:30:00 PM,8.195,,,,,
3500,01/14/21 07:40:00 PM,8.170,,,,,
3501,01/14/21 07:50:00 PM,8.145,,,,,
3502,01/14/21 08:00:00 PM,8.120,,,,,
3503,01/14/21 08:10:00 PM,8.095,,,,,
3504,01/14/21 08:20:00 PM,8.095,,,,,
3505,01/14/21 08:30:00 PM,8.070,,,,,
3506,01/14/21 08:40:00 PM,8.045,,,,,
3507,01/14/21 08:50:00 PM,8.045,,,,,
3508,01/14/21 09:00:00 PM,7.995,,,,,
3509,01/14/21 09:10:00 PM,7.995,,,,,
3510,01/14/21 09:20:00 PM,7.945,,,,,
3511,01/14/21 09:30:00 PM,7.920,,,,,
3512,01/14/21 09:40:00 PM,7.895,,,,,
3513,01/14/21 09:50:00 PM,7.870,,,,,
3514,01/14/21 10:00:00 PM,7.845,,,,,
3515,01/14/21 10:10:00 PM,7.820,,,,,
3516,01/14/21 10:20:00 PM,7.795,,,,,
3517,01/14/21 10:30:00 PM,7.770,,,,,
3518,01/14/21 10:40:00 PM,7.770,,,,,
3519,01/14/21 10:50:00 PM,7.745,,,,,
3520,01/14/21 11:00:00 PM,7.745,,,,,
3521,01/14/21 11:10:00 PM,7.720,,,,,
3522,01/14/21 11:20:00 PM,7.695,,,,,
3523,01/14/21 11:30:00 PM,7.695,,,,,
3524,01/14/21 11:40:00 PM,7.695,,,,,
3525,01/14/21 11:50:00 PM,7.670,,,,,
3526,01/15/21 12:00:00 AM,7.670,,,,,
3527,01/15/21 12:10:00 AM,7.670,,,,,
3528,01/15/21 12:20:00 AM,7.645,,,,,
3529,01/15/21 12:30:00 AM,7.645,,,,,
3530,01/15/21 12:40:00 AM,7.645,,,,,
3531,01/15/21 12:50:00 AM,7.645,,,,,
3532,01/15/21 01:00:00 AM,7.645,,,,,
3533,01/15/21 01:10:00 AM,7.645,,,,,
3534,01/15/21 01:20:00 AM,7.645,,,,,
3535,01/15/21 01:30:00 AM,7.645,,,,,
3536,01/15/21 01:40:00 AM,7.645,,,,,
3537,01/15/21 01:50:00 AM,7.670,,,,,
3538,01/15/21 02:00:00 AM,7.670,,,,,
3539,01/15/21 02:10:00 AM,7.670,,,,,
3540,01/15/21 02:20:00 AM,7.670,,,,,
3541,01/15/21 02:30:00 AM,7.670,,,,,
3542,01/15/21 02:40:00 AM,7.670,,,,,
3543,01/15/21 02:50:00 AM,7.670,,,,,
3544,01/15/21 03:00:00 AM,7.670,,,,,
3545,01/15/21 03:10:00 AM,7.670,,,,,
3546,01/15/21 03:20:00 AM,7.670,,,,,
3547,01/15/21 03:30:00 AM,7.670,,,,,
3548,01/15/21 03:40:00 AM,7.670,,,,,
3549,01/15/21 03:50:00 AM,7.695,,,,,
3550,01/15/21 04:00:00 AM,7.720,,,,,
3551,01/15/21 04:10:00 AM,7.745,,,,,
3552,01/15/21 04:20:00 AM,7.795,,,,,
3553,01/15/21 04:30:00 AM,7.845,,,,,
3554,01/15/21 04:40:00 AM,7.870,,,,,
3555,01/15/21 04:50:00 AM,7.895,,,,,
3556,01/15/21 05:00:00 AM,7.920,,,,,
3557,01/15/21 05:10:00 AM,7.945,,,,,
3558,01/15/21 05:20:00 AM,7.945,,,,,
3559,01/15/21 05:30:00 AM,7.945,,,,,
3560,01/15/21 05:40:00 AM,7.945,,,,,
3561,01/15/21 05:50:00 AM,7.945,,,,,
3562,01/15/21 06:00:00 AM,7.945,,,,,
3563,01/15/21 06:10:00 AM,7.970,,,,,
3564,01/15/21 06:20:00 AM,7.970,,,,,
3565,01/15/21 06:30:00 AM,7.995,,,,,
3566,01/15/21 06:40:00 AM,7.995,,,,,
3567,01/15/21 06:50:00 AM,7.995,,,,,
3568,01/15/21 07:00:00 AM,8.045,,,,,
3569,01/15/21 07:10:00 AM,8.045,,,,,
3570,01/15/21 07:20:00 AM,8.045,,,,,
3571,01/15/21 07:30:00 AM,7.995,,,,,
3572,01/15/21 07:40:00 AM,7.870,,,,,
3573,01/15/21 07:50:00 AM,7.895,,,,,
3574,01/15/21 08:00:00 AM,7.995,,,,,
3575,01/15/21 08:10:00 AM,8.095,,,,,
3576,01/15/21 08:20:00 AM,8.145,,,,,
3577,01/15/21 08:30:00 AM,8.195,,,,,
3578,01/15/21 08:40:00 AM,8.245,,,,,
3579,01/15/21 08:50:00 AM,8.270,,,,,
3580,01/15/21 09:00:00 AM,8.319,,,,,
3581,01/15/21 09:10:00 AM,8.344,,,,,
3582,01/15/21 09:20:00 AM,8.344,,,,,
3583,01/15/21 09:30:00 AM,8.369,,,,,
3584,01/15/21 09:40:00 AM,8.369,,,,,
3585,01/15/21 09:50:00 AM,8.394,,,,,
3586,01/15/21 10:00:00 AM,8.419,,,,,
3587,01/15/21 10:10:00 AM,8.444,,,,,
3588,01/15/21 10:20:00 AM,8.469,,,,,
3589,01/15/21 10:30:00 AM,8.494,,,,,
3590,01/15/21 10:40:00 AM,8.519,,,,,
3591,01/15/21 10:50:00 AM,8.543,,,,,
3592,01/15/21 11:00:00 AM,8.543,,,,,
3593,01/15/21 11:10:00 AM,8.568,,,,,
3594,01/15/21 11:20:00 AM,8.568,,,,,
3595,01/15/21 11:30:00 AM,8.593,,,,,
3596,01/15/21 11:40:00 AM,8.593,,,,,
3597,01/15/21 11:50:00 AM,8.593,,,,,
3598,01/15/21 12:00:00 PM,8.593,,,,,
3599,01/15/21 12:10:00 PM,8.568,,,,,
3600,01/15/21 12:20:00 PM,8.593,,,,,
3601,01/15/21 12:30:00 PM,8.593,,,,,
3602,01/15/21 12:40:00 PM,8.593,,,,,
3603,01/15/21 12:50:00 PM,8.568,,,,,
3604,01/15/21 01:00:00 PM,8.568,,,,,
3605,01/15/21 01:10:00 PM,8.568,,,,,
3606,01/15/21 01:20:00 PM,8.568,,,,,
3607,01/15/21 01:30:00 PM,8.568,,,,,
3608,01/15/21 01:40:00 PM,8.568,,,,,
3609,01/15/21 01:50:00 PM,8.568,,,,,
3610,01/15/21 02:00:00 PM,8.568,,,,,
3611,01/15/21 02:10:00 PM,8.568,,,,,
3612,01/15/21 02:20:00 PM,8.568,,,,,
3613,01/15/21 02:30:00 PM,8.568,,,,,
3614,01/15/21 02:40:00 PM,8.568,,,,,
3615,01/15/21 02:50:00 PM,8.568,,,,,
3616,01/15/21 03:00:00 PM,8.543,,,,,
3617,01/15/21 03:10:00 PM,8.543,,,,,
3618,01/15/21 03:20:00 PM,8.543,,,,,
3619,01/15/21 03:30:00 PM,8.543,,,,,
3620,01/15/21 03:40:00 PM,8.543,,,,,
3621,01/15/21 03:50:00 PM,8.519,,,,,
3622,01/15/21 04:00:00 PM,8.519,,,,,
3623,01/15/21 04:10:00 PM,8.519,,,,,
3624,01/15/21 04:20:00 PM,8.519,,,,,
3625,01/15/21 04:30:00 PM,8.519,,,,,
3626,01/15/21 04:40:00 PM,8.519,,,,,
3627,01/15/21 04:50:00 PM,8.543,,,,,
3628,01/15/21 05:00:00 PM,8.543,,,,,
3629,01/15/21 05:10:00 PM,8.543,,,,,
3630,01/15/21 05:20:00 PM,8.568,,,,,
3631,01/15/21 05:30:00 PM,8.568,,,,,
3632,01/15/21 05:40:00 PM,8.568,,,,,
3633,01/15/21 05:50:00 PM,8.568,,,,,
3634,01/15/21 06:00:00 PM,8.568,,,,,
3635,01/15/21 06:10:00 PM,8.568,,,,,
3636,01/15/21 06:20:00 PM,8.543,,,,,
3637,01/15/21 06:30:00 PM,8.543,,,,,
3638,01/15/21 06:40:00 PM,8.543,,,,,
3639,01/15/21 06:50:00 PM,8.568,,,,,
3640,01/15/21 07:00:00 PM,8.568,,,,,
3641,01/15/21 07:10:00 PM,8.568,,,,,
3642,01/15/21 07:20:00 PM,8.568,,,,,
3643,01/15/21 07:30:00 PM,8.568,,,,,
3644,01/15/21 07:40:00 PM,8.593,,,,,
3645,01/15/21 07:50:00 PM,8.593,,,,,
3646,01/15/21 08:00:00 PM,8.593,,,,,
3647,01/15/21 08:10:00 PM,8.618,,,,,
3648,01/15/21 08:20:00 PM,8.618,,,,,
3649,01/15/21 08:30:00 PM,8.618,,,,,
3650,01/15/21 08:40:00 PM,8.618,,,,,
3651,01/15/21 08:50:00 PM,8.593,,,,,
3652,01/15/21 09:00:00 PM,8.593,,,,,
3653,01/15/21 09:10:00 PM,8.568,,,,,
3654,01/15/21 09:20:00 PM,8.568,,,,,
3655,01/15/21 09:30:00 PM,8.543,,,,,
3656,01/15/21 09:40:00 PM,8.519,,,,,
3657,01/15/21 09:50:00 PM,8.494,,,,,
3658,01/15/21 10:00:00 PM,8.494,,,,,
3659,01/15/21 10:10:00 PM,8.469,,,,,
3660,01/15/21 10:20:00 PM,8.444,,,,,
3661,01/15/21 10:30:00 PM,8.444,,,,,
3662,01/15/21 10:40:00 PM,8.419,,,,,
3663,01/15/21 10:50:00 PM,8.394,,,,,
3664,01/15/21 11:00:00 PM,8.394,,,,,
3665,01/15/21 11:10:00 PM,8.369,,,,,
3666,01/15/21 11:20:00 PM,8.344,,,,,
3667,01/15/21 11:30:00 PM,8.344,,,,,
3668,01/15/21 11:40:00 PM,8.319,,,,,
3669,01/15/21 11:50:00 PM,8.319,,,,,
3670,01/16/21 12:00:00 AM,8.295,,,,,
3671,01/16/21 12:10:00 AM,8.295,,,,,
3672,01/16/21 12:20:00 AM,8.295,,,,,
3673,01/16/21 12:30:00 AM,8.295,,,,,
3674,01/16/21 12:40:00 AM,8.295,,,,,
3675,01/16/21 12:50:00 AM,8.295,,,,,
3676,01/16/21 01:00:00 AM,8.295,,,,,
3677,01/16/21 01:10:00 AM,8.295,,,,,
3678,01/16/21 01:20:00 AM,8.295,,,,,
3679,01/16/21 01:30:00 AM,8.295,,,,,
3680,01/16/21 01:40:00 AM,8.319,,,,,
3681,01/16/21 01:50:00 AM,8.319,,,,,
3682,01/16/21 02:00:00 AM,8.319,,,,,
3683,01/16/21 02:10:00 AM,8.319,,,,,
3684,01/16/21 02:20:00 AM,8.344,,,,,
3685,01/16/21 02:30:00 AM,8.344,,,,,
3686,01/16/21 02:40:00 AM,8.344,,,,,
3687,01/16/21 02:50:00 AM,8.369,,,,,
3688,01/16/21 03:00:00 AM,8.369,,,,,
3689,01/16/21 03:10:00 AM,8.394,,,,,
3690,01/16/21 03:20:00 AM,8.394,,,,,
3691,01/16/21 03:30:00 AM,8.419,,,,,
3692,01/16/21 03:40:00 AM,8.419,,,,,
3693,01/16/21 03:50:00 AM,8.444,,,,,
3694,01/16/21 04:00:00 AM,8.444,,,,,
3695,01/16/21 04:10:00 AM,8.469,,,,,
3696,01/16/21 04:20:00 AM,8.494,,,,,
3697,01/16/21 04:30:00 AM,8.519,,,,,
3698,01/16/21 04:40:00 AM,8.543,,,,,
3699,01/16/21 04:50:00 AM,8.543,,,,,
3700,01/16/21 05:00:00 AM,8.593,,,,,
3701,01/16/21 05:10:00 AM,8.618,,,,,
3702,01/16/21 05:20:00 AM,8.643,,,,,
3703,01/16/21 05:30:00 AM,8.668,,,,,
3704,01/16/21 05:40:00 AM,8.693,,,,,
3705,01/16/21 05:50:00 AM,8.717,,,,,
3706,01/16/21 06:00:00 AM,8.742,,,,,
3707,01/16/21 06:10:00 AM,8.767,,,,,
3708,01/16/21 06:20:00 AM,8.792,,,,,
3709,01/16/21 06:30:00 AM,8.792,,,,,
3710,01/16/21 06:40:00 AM,8.817,,,,,
3711,01/16/21 06:50:00 AM,8.841,,,,,
3712,01/16/21 07:00:00 AM,8.866,,,,,
3713,01/16/21 07:10:00 AM,8.866,,,,,
3714,01/16/21 07:20:00 AM,8.891,,,,,
3715,01/16/21 07:30:00 AM,8.916,,,,,
3716,01/16/21 07:40:00 AM,8.941,,,,,
3717,01/16/21 07:50:00 AM,8.965,,,,,
3718,01/16/21 08:00:00 AM,8.990,,,,,
3719,01/16/21 08:10:00 AM,8.990,,,,,
3720,01/16/21 08:20:00 AM,8.990,,,,,
3721,01/16/21 08:30:00 AM,8.990,,,,,
3722,01/16/21 08:40:00 AM,8.965,,,,,
3723,01/16/21 08:50:00 AM,8.965,,,,,
3724,01/16/21 09:00:00 AM,8.965,,,,,
3725,01/16/21 09:10:00 AM,8.990,,,,,
3726,01/16/21 09:20:00 AM,8.965,,,,,
3727,01/16/21 09:30:00 AM,8.965,,,,,
3728,01/16/21 09:40:00 AM,8.965,,,,,
3729,01/16/21 09:50:00 AM,8.965,,,,,
3730,01/16/21 10:00:00 AM,8.965,,,,,
3731,01/16/21 10:10:00 AM,8.941,,,,,
3732,01/16/21 10:20:00 AM,8.941,,,,,
3733,01/16/21 10:30:00 AM,8.941,,,,,
3734,01/16/21 10:40:00 AM,8.916,,,,,
3735,01/16/21 10:50:00 AM,8.891,,,,,
3736,01/16/21 11:00:00 AM,8.891,,,,,
3737,01/16/21 11:10:00 AM,8.891,,,,,
3738,01/16/21 11:20:00 AM,8.891,,,,,
3739,01/16/21 11:30:00 AM,8.891,,,,,
3740,01/16/21 11:40:00 AM,8.891,,,,,
3741,01/16/21 11:50:00 AM,8.891,,,,,
3742,01/16/21 12:00:00 PM,8.891,,,,,
3743,01/16/21 12:10:00 PM,8.891,,,,,
3744,01/16/21 12:20:00 PM,8.866,,,,,
3745,01/16/21 12:30:00 PM,8.866,,,,,
3746,01/16/21 12:40:00 PM,8.841,,,,,
3747,01/16/21 12:50:00 PM,8.841,,,,,
3748,01/16/21 01:00:00 PM,8.841,,,,,
3749,01/16/21 01:10:00 PM,8.841,,,,,
3750,01/16/21 01:20:00 PM,8.817,,,,,
3751,01/16/21 01:30:00 PM,8.817,,,,,
3752,01/16/21 01:40:00 PM,8.792,,,,,
3753,01/16/21 01:50:00 PM,8.792,,,,,
3754,01/16/21 02:00:00 PM,8.792,,,,,
3755,01/16/21 02:10:00 PM,8.792,,,,,
3756,01/16/21 02:20:00 PM,8.792,,,,,
3757,01/16/21 02:30:00 PM,8.792,,,,,
3758,01/16/21 02:40:00 PM,8.767,,,,,
3759,01/16/21 02:50:00 PM,8.767,,,,,
3760,01/16/21 03:00:00 PM,8.767,,,,,
3761,01/16/21 03:10:00 PM,8.767,,,,,
3762,01/16/21 03:20:00 PM,8.792,,,,,
3763,01/16/21 03:30:00 PM,8.792,,,,,
3764,01/16/21 03:40:00 PM,8.792,,,,,
3765,01/16/21 03:50:00 PM,8.792,,,,,
3766,01/16/21 04:00:00 PM,8.792,,,,,
3767,01/16/21 04:10:00 PM,8.841,,,,,
3768,01/16/21 04:20:00 PM,8.841,,,,,
3769,01/16/21 04:30:00 PM,8.866,,,,,
3770,01/16/21 04:40:00 PM,8.891,,,,,
3771,01/16/21 04:50:00 PM,8.941,,,,,
3772,01/16/21 05:00:00 PM,8.965,,,,,
3773,01/16/21 05:10:00 PM,8.990,,,,,
3774,01/16/21 05:20:00 PM,9.040,,,,,
3775,01/16/21 05:30:00 PM,9.089,,,,,
3776,01/16/21 05:40:00 PM,9.114,,,,,
3777,01/16/21 05:50:00 PM,9.114,,,,,
3778,01/16/21 06:00:00 PM,9.089,,,,,
3779,01/16/21 06:10:00 PM,9.064,,,,,
3780,01/16/21 06:20:00 PM,9.040,,,,,
3781,01/16/21 06:30:00 PM,9.015,,,,,
3782,01/16/21 06:40:00 PM,8.990,,,,,
3783,01/16/21 06:50:00 PM,8.941,,,,,
3784,01/16/21 07:00:00 PM,8.916,,,,,
3785,01/16/21 07:10:00 PM,8.916,,,,,
3786,01/16/21 07:20:00 PM,8.891,,,,,
3787,01/16/21 07:30:00 PM,8.891,,,,,
3788,01/16/21 07:40:00 PM,8.866,,,,,
3789,01/16/21 07:50:00 PM,8.866,,,,,
3790,01/16/21 08:00:00 PM,8.841,,,,,
3791,01/16/21 08:10:00 PM,8.841,,,,,
3792,01/16/21 08:20:00 PM,8.841,,,,,
3793,01/16/21 08:30:00 PM,8.841,,,,,
3794,01/16/21 08:40:00 PM,8.817,,,,,
3795,01/16/21 08:50:00 PM,8.817,,,,,
3796,01/16/21 09:00:00 PM,8.792,,,,,
3797,01/16/21 09:10:00 PM,8.792,,,,,
3798,01/16/21 09:20:00 PM,8.767,,,,,
3799,01/16/21 09:30:00 PM,8.742,,,,,
3800,01/16/21 09:40:00 PM,8.717,,,,,
3801,01/16/21 09:50:00 PM,8.693,,,,,
3802,01/16/21 10:00:00 PM,8.668,,,,,
3803,01/16/21 10:10:00 PM,8.643,,,,,
3804,01/16/21 10:20:00 PM,8.643,,,,,
3805,01/16/21 10:30:00 PM,8.593,,,,,
3806,01/16/21 10:40:00 PM,8.593,,,,,
3807,01/16/21 10:50:00 PM,8.568,,,,,
3808,01/16/21 11:00:00 PM,8.543,,,,,
3809,01/16/21 11:10:00 PM,8.519,,,,,
3810,01/16/21 11:20:00 PM,8.494,,,,,
3811,01/16/21 11:30:00 PM,8.469,,,,,
3812,01/16/21 11:40:00 PM,8.444,,,,,
3813,01/16/21 11:50:00 PM,8.419,,,,,
3814,01/17/21 12:00:00 AM,8.394,,,,,
3815,01/17/21 12:10:00 AM,8.369,,,,,
3816,01/17/21 12:20:00 AM,8.344,,,,,
3817,01/17/21 12:30:00 AM,8.319,,,,,
3818,01/17/21 12:40:00 AM,8.295,,,,,
3819,01/17/21 12:50:00 AM,8.270,,,,,
3820,01/17/21 01:00:00 AM,8.245,,,,,
3821,01/17/21 01:10:00 AM,8.220,,,,,
3822,01/17/21 01:20:00 AM,8.195,,,,,
3823,01/17/21 01:30:00 AM,8.195,,,,,
3824,01/17/21 01:40:00 AM,8.170,,,,,
3825,01/17/21 01:50:00 AM,8.145,,,,,
3826,01/17/21 02:00:00 AM,8.145,,,,,
3827,01/17/21 02:10:00 AM,8.145,,,,,
3828,01/17/21 02:20:00 AM,8.120,,,,,
3829,01/17/21 02:30:00 AM,8.120,,,,,
3830,01/17/21 02:40:00 AM,8.095,,,,,
3831,01/17/21 02:50:00 AM,8.095,,,,,
3832,01/17/21 03:00:00 AM,8.095,,,,,
3833,01/17/21 03:10:00 AM,8.095,,,,,
3834,01/17/21 03:20:00 AM,8.095,,,,,
3835,01/17/21 03:30:00 AM,8.095,,,,,
3836,01/17/21 03:40:00 AM,8.095,,,,,
3837,01/17/21 03:50:00 AM,8.095,,,,,
3838,01/17/21 04:00:00 AM,8.095,,,,,
3839,01/17/21 04:10:00 AM,8.120,,,,,
3840,01/17/21 04:20:00 AM,8.145,,,,,
3841,01/17/21 04:30:00 AM,8.145,,,,,
3842,01/17/21 04:40:00 AM,8.195,,,,,
3843,01/17/21 04:50:00 AM,8.245,,,,,
3844,01/17/21 05:00:00 AM,8.295,,,,,
3845,01/17/21 05:10:00 AM,8.344,,,,,
3846,01/17/21 05:20:00 AM,8.394,,,,,
3847,01/17/21 05:30:00 AM,8.444,,,,,
3848,01/17/21 05:40:00 AM,8.469,,,,,
3849,01/17/21 05:50:00 AM,8.519,,,,,
3850,01/17/21 06:00:00 AM,8.568,,,,,
3851,01/17/21 06:10:00 AM,8.593,,,,,
3852,01/17/21 06:20:00 AM,8.643,,,,,
3853,01/17/21 06:30:00 AM,8.693,,,,,
3854,01/17/21 06:40:00 AM,8.717,,,,,
3855,01/17/21 06:50:00 AM,8.742,,,,,
3856,01/17/21 07:00:00 AM,8.792,,,,,
3857,01/17/21 07:10:00 AM,8.817,,,,,
3858,01/17/21 07:20:00 AM,8.866,,,,,
3859,01/17/21 07:30:00 AM,8.891,,,,,
3860,01/17/21 07:40:00 AM,8.916,,,,,
3861,01/17/21 07:50:00 AM,8.965,,,,,
3862,01/17/21 08:00:00 AM,8.990,,,,,
3863,01/17/21 08:10:00 AM,9.015,,,,,
3864,01/17/21 08:20:00 AM,9.040,,,,,
3865,01/17/21 08:30:00 AM,9.064,,,,,
3866,01/17/21 08:40:00 AM,9.089,,,,,
3867,01/17/21 08:50:00 AM,9.089,,,,,
3868,01/17/21 09:00:00 AM,9.089,,,,,
3869,01/17/21 09:10:00 AM,9.089,,,,,
3870,01/17/21 09:20:00 AM,9.089,,,,,
3871,01/17/21 09:30:00 AM,9.089,,,,,
3872,01/17/21 09:40:00 AM,9.089,,,,,
3873,01/17/21 09:50:00 AM,9.064,,,,,
3874,01/17/21 10:00:00 AM,9.015,,,,,
3875,01/17/21 10:10:00 AM,8.891,,,,,
3876,01/17/21 10:20:00 AM,8.792,,,,,
3877,01/17/21 10:30:00 AM,8.717,,,,,
3878,01/17/21 10:40:00 AM,8.643,,,,,
3879,01/17/21 10:50:00 AM,8.593,,,,,
3880,01/17/21 11:00:00 AM,8.543,,,,,
3881,01/17/21 11:10:00 AM,8.519,,,,,
3882,01/17/21 11:20:00 AM,8.469,,,,,
3883,01/17/21 11:30:00 AM,8.444,,,,,
3884,01/17/21 11:40:00 AM,8.444,,,,,
3885,01/17/21 11:50:00 AM,8.419,,,,,
3886,01/17/21 12:00:00 PM,8.394,,,,,
3887,01/17/21 12:10:00 PM,8.394,,,,,
3888,01/17/21 12:20:00 PM,8.369,,,,,
3889,01/17/21 12:30:00 PM,8.344,,,,,
3890,01/17/21 12:40:00 PM,8.319,,,,,
3891,01/17/21 12:50:00 PM,8.295,,,,,
3892,01/17/21 01:00:00 PM,8.270,,,,,
3893,01/17/21 01:10:00 PM,8.270,,,,,
3894,01/17/21 01:20:00 PM,8.245,,,,,
3895,01/17/21 01:30:00 PM,8.245,,,,,
3896,01/17/21 01:40:00 PM,8.220,,,,,
3897,01/17/21 01:50:00 PM,8.220,,,,,
3898,01/17/21 02:00:00 PM,8.220,,,,,
3899,01/17/21 02:10:00 PM,8.195,,,,,
3900,01/17/21 02:20:00 PM,8.195,,,,,
3901,01/17/21 02:30:00 PM,8.195,,,,,
3902,01/17/21 02:40:00 PM,8.170,,,,,
3903,01/17/21 02:50:00 PM,8.245,,,,,
3904,01/17/21 03:00:00 PM,8.245,,,,,
3905,01/17/21 03:10:00 PM,8.220,,,,,
3906,01/17/21 03:20:00 PM,8.220,,,,,
3907,01/17/21 03:30:00 PM,8.195,,,,,
3908,01/17/21 03:40:00 PM,8.195,,,,,
3909,01/17/21 03:50:00 PM,8.245,,,,,
3910,01/17/21 04:00:00 PM,8.270,,,,,
3911,01/17/21 04:10:00 PM,8.245,,,,,
3912,01/17/21 04:20:00 PM,8.220,,,,,
3913,01/17/21 04:30:00 PM,8.195,,,,,
3914,01/17/21 04:40:00 PM,8.195,,,,,
3915,01/17/21 04:50:00 PM,8.195,,,,,
3916,01/17/21 05:00:00 PM,8.195,,,,,
3917,01/17/21 05:10:00 PM,8.245,,,,,
3918,01/17/21 05:20:00 PM,8.245,,,,,
3919,01/17/21 05:30:00 PM,8.220,,,,,
3920,01/17/21 05:40:00 PM,8.195,,,,,
3921,01/17/21 05:50:00 PM,8.195,,,,,
3922,01/17/21 06:00:00 PM,8.195,,,,,
3923,01/17/21 06:10:00 PM,8.220,,,,,
3924,01/17/21 06:20:00 PM,8.245,,,,,
3925,01/17/21 06:30:00 PM,8.245,,,,,
3926,01/17/21 06:40:00 PM,8.270,,,,,
3927,01/17/21 06:50:00 PM,8.270,,,,,
3928,01/17/21 07:00:00 PM,8.295,,,,,
3929,01/17/21 07:10:00 PM,8.295,,,,,
3930,01/17/21 07:20:00 PM,8.319,,,,,
3931,01/17/21 07:30:00 PM,8.344,,,,,
3932,01/17/21 07:40:00 PM,8.344,,,,,
3933,01/17/21 07:50:00 PM,8.344,,,,,
3934,01/17/21 08:00:00 PM,8.369,,,,,
3935,01/17/21 08:10:00 PM,8.369,,,,,
3936,01/17/21 08:20:00 PM,8.369,,,,,
3937,01/17/21 08:30:00 PM,8.394,,,,,
3938,01/17/21 08:40:00 PM,8.394,,,,,
3939,01/17/21 08:50:00 PM,8.394,,,,,
3940,01/17/21 09:00:00 PM,8.419,,,,,
3941,01/17/21 09:10:00 PM,8.419,,,,,
3942,01/17/21 09:20:00 PM,8.419,,,,,
3943,01/17/21 09:30:00 PM,8.444,,,,,
3944,01/17/21 09:40:00 PM,8.444,,,,,
3945,01/17/21 09:50:00 PM,8.444,,,,,
3946,01/17/21 10:00:00 PM,8.444,,,,,
3947,01/17/21 10:10:00 PM,8.444,,,,,
3948,01/17/21 10:20:00 PM,8.444,,,,,
3949,01/17/21 10:30:00 PM,8.419,,,,,
3950,01/17/21 10:40:00 PM,8.394,,,,,
3951,01/17/21 10:50:00 PM,8.369,,,,,
3952,01/17/21 11:00:00 PM,8.344,,,,,
3953,01/17/21 11:10:00 PM,8.295,,,,,
3954,01/17/21 11:20:00 PM,8.270,,,,,
